rating_id,order_id,customer_rating,feedback
1680,2387,3.9,Packaging was poor
1681,2391,3.5,Will order again
1682,2392,1.2,Excellent service
1683,2393,2.5,Delivery was late
1684,2394,4.5,Wrong item delivered
1685,2396,2.8,Hot and fresh delivery
1686,2397,3.9,Delivery was late
1687,2398,3.4,Will order again
1688,2399,2.8,Best biryani ever
1689,2400,4.0,Delivery was late
1690,2401,2.2,Delivery was late
1691,2403,1.6,Average experience
1692,2404,4.7,Wrong item delivered
1693,2407,2.5,Will order again
1694,2409,1.2,Best biryani ever
1695,2410,4.4,Quick delivery
1696,2411,1.6,Great food!
1697,2416,2.6,Packaging was poor
1698,2419,1.3,Average experience
1699,2420,4.6,Great food!
1700,2422,1.7,Best biryani ever
1701,2423,3.7,Quick delivery
1702,2424,3.5,Great food!
1703,2425,2.4,Will order again
1704,2426,1.6,Food was cold
1705,2428,3.4,Will order again
1706,2429,2.0,Packaging was poor
1707,2431,3.9,Wrong item delivered
1708,2432,1.2,Best biryani ever
1709,2435,1.8,Excellent service
1710,2436,2.4,Best biryani ever
1711,2437,2.6,Amazing taste
1712,2438,3.1,Delivery was late
1713,2439,3.3,Great food!
1714,2440,1.4,Best biryani ever
1715,2441,1.4,Great food!
1716,2442,4.1,Average experience
1717,2443,3.1,Excellent service
1718,2444,3.7,Delivery was late
1719,2445,4.9,Will order again
1720,2446,2.1,Best biryani ever
1721,2447,4.0,Quick delivery
1722,2449,3.4,Will order again
1723,2450,1.1,Average experience
1724,2451,2.4,Amazing taste
1725,2455,2.9,Quick delivery
1726,2456,2.4,Average experience
1727,2458,4.2,Delivery was late
1728,2459,1.7,Average experience
1729,2460,3.6,Excellent service
1730,2461,2.4,Quick delivery
1731,2462,3.2,Delivery was late
1732,2463,2.0,Best biryani ever
1733,2464,4.2,Hot and fresh delivery
1734,2465,2.9,Amazing taste
1735,2466,5.0,Best biryani ever
1736,2467,3.1,Wrong item delivered
1737,2469,1.1,Packaging was poor
1738,2470,2.6,Amazing taste
1739,2472,1.3,Hot and fresh delivery
1740,2474,4.8,Best biryani ever
1741,2476,3.3,Best biryani ever
1742,2477,1.8,Packaging was poor
1743,2480,1.1,Amazing taste
1744,2481,3.2,Wrong item delivered
1745,2482,1.3,Food was cold
1746,2483,4.5,Great food!
1747,2484,1.1,Will order again
1748,2485,3.9,Best biryani ever
1749,2486,4.5,Hot and fresh delivery
1750,2487,2.9,Average experience
1751,2488,4.1,Amazing taste
1752,2489,1.4,Packaging was poor
1753,2490,2.9,Excellent service
1754,2491,3.5,Amazing taste
1755,2492,4.9,Excellent service
1756,2494,1.3,Quick delivery
1757,2497,4.3,Will order again
1758,2498,2.7,Best biryani ever
1759,2499,3.1,Wrong item delivered
1760,2501,1.7,Average experience
1761,2503,1.8,Best biryani ever
1762,2505,4.5,Average experience
1763,2506,2.0,Wrong item delivered
1764,2507,4.3,Average experience
1765,2509,4.8,Average experience
1766,2512,1.8,Hot and fresh delivery
1767,2513,2.3,Will order again
1768,2514,2.9,Hot and fresh delivery
1769,2515,2.2,Best biryani ever
1770,2516,3.3,Great food!
1771,2517,3.6,Quick delivery
1772,2519,3.7,Average experience
1773,2520,2.0,Wrong item delivered
1774,2524,1.9,Packaging was poor
1775,2525,2.8,Wrong item delivered
1776,2526,1.6,Great food!
1777,2528,3.9,Packaging was poor
1778,2529,2.5,Quick delivery
1779,2530,1.3,Will order again
1780,2532,4.2,Packaging was poor
1781,2533,1.2,Food was cold
1782,2534,4.9,Amazing taste
1783,2535,3.2,Will order again
1784,2538,2.7,Delivery was late
1785,2539,3.5,Average experience
1786,2541,4.2,Delivery was late
1787,2542,2.6,Food was cold
1788,2543,1.2,Amazing taste
1789,2544,3.0,Excellent service
1790,2545,4.6,Wrong item delivered
1791,2546,4.4,Delivery was late
1792,2547,1.8,Excellent service
1793,2548,1.2,Quick delivery
1794,2549,3.0,Quick delivery
1795,2551,4.4,Packaging was poor
1796,2552,2.9,Excellent service
1797,2553,1.7,Excellent service
1798,2554,2.3,Amazing taste
1799,2555,3.1,Delivery was late
1800,2558,2.3,Excellent service
1801,2562,3.9,Wrong item delivered
1802,2564,1.9,Delivery was late
1803,2567,1.4,Wrong item delivered
1804,2569,2.5,Packaging was poor
1805,2571,1.4,Amazing taste
1806,2573,2.4,Great food!
1807,2574,3.9,Hot and fresh delivery
1808,2575,2.4,Wrong item delivered
1809,2576,3.6,Excellent service
1810,2577,4.7,Amazing taste
1811,2578,4.0,Will order again
1812,2580,2.7,Great food!
1813,2581,3.8,Delivery was late
1814,2582,2.4,Will order again
1815,2583,1.9,Amazing taste
1816,2585,1.8,Average experience
1817,2586,1.1,Delivery was late
1818,2587,2.2,Hot and fresh delivery
1819,2589,4.9,Excellent service
1820,2590,3.9,Quick delivery
1821,2591,2.2,Amazing taste
1822,2595,2.6,Packaging was poor
1823,2596,3.1,Excellent service
1824,2597,1.4,Delivery was late
1825,2598,4.6,Delivery was late
1826,2600,3.0,Wrong item delivered
1827,2601,3.8,Excellent service
1828,2603,1.2,Average experience
1829,2605,1.2,Average experience
1830,2606,2.9,Quick delivery
1831,2609,4.8,Wrong item delivered
1832,2610,2.9,Food was cold
1833,2612,1.9,Best biryani ever
1834,2613,2.3,Packaging was poor
1835,2614,2.8,Excellent service
1836,2615,3.4,Will order again
1837,2616,1.1,Excellent service
1838,2617,3.9,Hot and fresh delivery
1839,2618,4.3,Hot and fresh delivery
1840,2619,3.8,Amazing taste
1841,2626,2.4,Wrong item delivered
1842,2628,2.6,Wrong item delivered
1843,2629,4.4,Best biryani ever
1844,2632,1.9,Hot and fresh delivery
1845,2634,3.5,Average experience
1846,2635,3.9,Will order again
1847,2636,3.3,Quick delivery
1848,2637,2.9,Average experience
1849,2638,4.9,Quick delivery
1850,2640,1.7,Average experience
1851,2642,3.5,Hot and fresh delivery
1852,2645,2.9,Food was cold
1853,2648,3.6,Quick delivery
1854,2649,1.8,Best biryani ever
1855,2651,1.3,Will order again
1856,2652,3.4,Best biryani ever
1857,2654,2.4,Average experience
1858,2655,3.2,Quick delivery
1859,2656,3.1,Will order again
1860,2658,4.4,Packaging was poor
1861,2659,4.7,Hot and fresh delivery
1862,2660,3.4,Delivery was late
1863,2662,3.5,Packaging was poor
1864,2664,2.2,Quick delivery
1865,2665,2.6,Packaging was poor
1866,2666,4.7,Excellent service
1867,2667,3.1,Average experience
1868,2668,4.7,Food was cold
1869,2670,3.9,Wrong item delivered
1870,2671,4.2,Will order again
1871,2672,3.2,Will order again
1872,2673,1.2,Great food!
1873,2674,4.9,Packaging was poor
1874,2675,2.6,Best biryani ever
1875,2676,4.5,Hot and fresh delivery
1876,2678,1.7,Wrong item delivered
1877,2679,4.0,Quick delivery
1878,2680,2.7,Wrong item delivered
1879,2681,3.4,Average experience
1880,2682,4.1,Amazing taste
1881,2685,2.7,Wrong item delivered
1882,2686,3.1,Will order again
1883,2687,4.4,Best biryani ever
1884,2689,1.8,Excellent service
1885,2690,4.9,Average experience
1886,2691,2.3,Amazing taste
1887,2692,4.8,Packaging was poor
1888,2693,2.5,Great food!
1889,2694,5.0,Hot and fresh delivery
1890,2695,3.5,Amazing taste
1891,2696,4.7,Amazing taste
1892,2698,1.0,Will order again
1893,2699,4.2,Hot and fresh delivery
1894,2700,3.4,Packaging was poor
1895,2701,2.3,Amazing taste
1896,2702,4.5,Average experience
1897,2705,3.3,Excellent service
1898,2706,3.1,Wrong item delivered
1899,2707,2.9,Wrong item delivered
1900,2708,1.7,Quick delivery
1901,2709,2.6,Wrong item delivered
1902,2711,4.7,Delivery was late
1903,2713,1.6,Delivery was late
1904,2714,1.4,Hot and fresh delivery
1905,2715,2.3,Hot and fresh delivery
1906,2716,2.3,Food was cold
1907,2717,3.4,Quick delivery
1908,2718,4.7,Excellent service
1909,2720,4.4,Packaging was poor
1910,2722,2.8,Hot and fresh delivery
1911,2723,4.8,Will order again
1912,2724,4.3,Packaging was poor
1913,2725,4.3,Wrong item delivered
1914,2727,2.4,Best biryani ever
1915,2728,1.5,Will order again
1916,2729,4.6,Great food!
1917,2730,4.4,Great food!
1918,2731,1.2,Great food!
1919,2732,1.1,Quick delivery
1920,2733,3.2,Delivery was late
1921,2734,1.1,Average experience
1922,2736,2.1,Delivery was late
1923,2738,1.7,Best biryani ever
1924,2739,4.0,Great food!
1925,2740,4.3,Delivery was late
1926,2742,1.2,Delivery was late
1927,2743,1.6,Great food!
1928,2745,2.8,Best biryani ever
1929,2746,1.6,Quick delivery
1930,2747,4.2,Best biryani ever
1931,2748,4.0,Best biryani ever
1932,2749,3.9,Average experience
1933,2751,2.0,Excellent service
1934,2752,4.9,Will order again
1935,2753,5.0,Wrong item delivered
1936,2754,2.5,Great food!
1937,2755,3.0,Food was cold
1938,2757,4.7,Will order again
1939,2758,1.9,Delivery was late
1940,2759,3.0,Food was cold
1941,2760,2.0,Quick delivery
1942,2761,2.5,Amazing taste
1943,2762,4.1,Great food!
1944,2764,2.7,Great food!
1945,2767,3.5,Hot and fresh delivery
1946,2768,1.2,Amazing taste
1947,2769,1.0,Delivery was late
1948,2770,4.8,Wrong item delivered
1949,2773,4.7,Wrong item delivered
1950,2775,3.4,Average experience
1951,2776,3.3,Delivery was late
1952,2778,1.3,Quick delivery
1953,2779,2.7,Delivery was late
1954,2780,4.6,Hot and fresh delivery
1955,2782,3.1,Food was cold
1956,2787,1.3,Packaging was poor
1957,2788,3.7,Best biryani ever
1958,2789,4.5,Quick delivery
1959,2790,2.0,Packaging was poor
1960,2793,1.5,Packaging was poor
1961,2798,1.7,Quick delivery
1962,2799,2.3,Excellent service
1963,2801,1.6,Hot and fresh delivery
1964,2803,3.5,Delivery was late
1965,2804,1.7,Average experience
1966,2808,4.6,Quick delivery
1967,2809,2.2,Wrong item delivered
1968,2811,2.0,Delivery was late
1969,2812,4.2,Great food!
1970,2814,4.8,Quick delivery
1971,2815,4.7,Delivery was late
1972,2817,4.8,Excellent service
1973,2818,3.1,Great food!
1974,2820,4.1,Quick delivery
1975,2821,3.0,Food was cold
1976,2823,2.0,Quick delivery
1977,2825,2.0,Quick delivery
1978,2828,3.0,Best biryani ever
1979,2829,4.7,Best biryani ever
1980,2830,4.1,Best biryani ever
1981,2831,2.5,Will order again
1982,2832,3.2,Wrong item delivered
1983,2833,4.8,Great food!
1984,2834,3.1,Excellent service
1985,2835,5.0,Will order again
1986,2837,4.3,Hot and fresh delivery
1987,2838,1.3,Packaging was poor
1988,2840,2.1,Food was cold
1989,2843,3.2,Wrong item delivered
1990,2844,1.3,Will order again
1991,2846,3.4,Hot and fresh delivery
1992,2847,3.2,Quick delivery
1993,2848,2.1,Quick delivery
1994,2849,4.8,Wrong item delivered
1995,2850,3.2,Delivery was late
1996,2853,2.9,Great food!
1997,2854,3.6,Delivery was late
1998,2855,4.8,Packaging was poor
1999,2856,3.4,Wrong item delivered
2000,2859,3.9,Average experience
2001,2861,1.0,Average experience
2002,2863,2.2,Amazing taste
2003,2864,1.9,Best biryani ever
2004,2865,3.7,Amazing taste
2005,2867,4.9,Best biryani ever
2006,2868,3.9,Excellent service
2007,2869,1.3,Average experience
2008,2870,3.7,Food was cold
2009,2871,3.2,Wrong item delivered
2010,2873,1.5,Packaging was poor
2011,2875,2.5,Packaging was poor
2012,2876,2.6,Quick delivery
2013,2877,2.2,Best biryani ever
2014,2878,3.7,Excellent service
2015,2879,1.1,Amazing taste
2016,2880,2.1,Amazing taste
2017,2881,4.7,Excellent service
2018,2882,3.1,Packaging was poor
2019,2883,3.3,Packaging was poor
2020,2884,1.6,Packaging was poor
2021,2885,1.7,Best biryani ever
2022,2889,3.3,Amazing taste
2023,2891,4.9,Quick delivery
2024,2892,1.2,Best biryani ever
2025,2893,4.7,Great food!
2026,2896,2.2,Best biryani ever
2027,2897,3.5,Hot and fresh delivery
2028,2899,4.9,Amazing taste
2029,2901,1.9,Best biryani ever
2030,2906,3.4,Delivery was late
2031,2907,1.8,Average experience
2032,2908,4.5,Great food!
2033,2909,2.9,Excellent service
2034,2910,1.6,Amazing taste
2035,2912,1.4,Amazing taste
2036,2913,4.0,Food was cold
2037,2915,1.8,Average experience
2038,2916,3.1,Quick delivery
2039,2917,4.8,Amazing taste
2040,2918,2.3,Wrong item delivered
2041,2919,1.9,Packaging was poor
2042,2920,1.0,Wrong item delivered
2043,2921,3.6,Hot and fresh delivery
2044,2922,3.0,Hot and fresh delivery
2045,2923,3.9,Excellent service
2046,2924,4.8,Average experience
2047,2925,4.8,Amazing taste
2048,2927,4.1,Excellent service
2049,2928,4.1,Wrong item delivered
2050,2929,4.8,Average experience
2051,2930,2.7,Great food!
2052,2932,4.0,Great food!
2053,2933,4.0,Will order again
2054,2934,3.3,Amazing taste
2055,2935,2.7,Great food!
2056,2937,1.5,Will order again
2057,2938,2.2,Best biryani ever
2058,2939,1.5,Food was cold
2059,2940,4.4,Average experience
2060,2944,1.0,Best biryani ever
2061,2945,2.2,Packaging was poor
2062,2946,4.5,Packaging was poor
2063,2948,1.3,Great food!
2064,2950,4.0,Delivery was late
2065,2951,5.0,Average experience
2066,2952,4.8,Average experience
2067,2954,4.8,Hot and fresh delivery
2068,2955,4.3,Delivery was late
2069,2956,3.6,Food was cold
2070,2958,4.3,Best biryani ever
2071,2960,3.7,Average experience
2072,2962,2.5,Excellent service
2073,2964,2.6,Great food!
2074,2965,4.6,Delivery was late
2075,2966,1.3,Wrong item delivered
2076,2967,4.6,Food was cold
2077,2968,4.1,Food was cold
2078,2969,2.6,Excellent service
2079,2970,2.5,Average experience
2080,2971,3.1,Food was cold
2081,2972,1.1,Average experience
2082,2975,1.2,Best biryani ever
2083,2976,3.5,Best biryani ever
2084,2978,4.5,Delivery was late
2085,2979,3.7,Will order again
2086,2981,4.0,Hot and fresh delivery
2087,2982,4.8,Average experience
2088,2983,3.1,Food was cold
2089,2984,2.0,Quick delivery
2090,2985,4.0,Food was cold
2091,2988,1.4,Amazing taste
2092,2989,3.3,Packaging was poor
2093,2990,3.1,Amazing taste
2094,2991,4.6,Wrong item delivered
2095,2992,1.3,Average experience
2096,2993,1.1,Hot and fresh delivery
2097,2994,4.2,Food was cold
2098,2995,4.5,Great food!
2099,2997,2.9,Delivery was late
2100,2998,3.9,Will order again
2101,2999,1.2,Great food!
2102,3000,3.5,Packaging was poor
2103,3001,3.1,Excellent service
2104,3002,2.1,Delivery was late
2105,3007,4.1,Best biryani ever
2106,3008,1.3,Food was cold
2107,3009,4.8,Average experience
2108,3011,3.9,Great food!
2109,3012,4.6,Food was cold
2110,3013,4.3,Delivery was late
2111,3016,4.2,Packaging was poor
2112,3017,4.4,Wrong item delivered
2113,3018,2.5,Hot and fresh delivery
2114,3019,1.3,Amazing taste
2115,3020,3.9,Will order again
2116,3021,4.0,Quick delivery
2117,3022,4.5,Great food!
2118,3023,2.8,Quick delivery
2119,3024,4.6,Amazing taste
2120,3026,1.9,Quick delivery
2121,3028,1.6,Food was cold
2122,3029,1.4,Excellent service
2123,3030,2.0,Hot and fresh delivery
2124,3031,1.6,Excellent service
2125,3032,2.0,Amazing taste
2126,3033,4.5,Wrong item delivered
2127,3036,4.7,Delivery was late
2128,3037,4.9,Packaging was poor
2129,3038,2.0,Amazing taste
2130,3039,1.4,Excellent service
2131,3040,2.2,Wrong item delivered
2132,3041,2.9,Excellent service
2133,3043,5.0,Will order again
2134,3044,1.1,Will order again
2135,3045,2.6,Packaging was poor
2136,3046,3.8,Quick delivery
2137,3047,4.6,Delivery was late
2138,3048,4.5,Food was cold
2139,3049,3.6,Great food!
2140,3050,3.5,Food was cold
2141,3051,2.8,Amazing taste
2142,3052,1.2,Best biryani ever
2143,3053,3.5,Delivery was late
2144,3054,3.4,Amazing taste
2145,3055,1.7,Excellent service
2146,3056,3.0,Excellent service
2147,3058,1.7,Amazing taste
2148,3062,4.1,Food was cold
2149,3063,3.8,Best biryani ever
2150,3064,1.0,Excellent service
2151,3065,1.9,Packaging was poor
2152,3066,1.1,Amazing taste
2153,3067,4.6,Hot and fresh delivery
2154,3069,1.6,Average experience
2155,3070,3.0,Amazing taste
2156,3072,4.0,Average experience
2157,3074,3.8,Food was cold
2158,3075,3.9,Amazing taste
2159,3077,2.7,Packaging was poor
2160,3078,1.6,Will order again
2161,3079,2.9,Best biryani ever
2162,3080,3.7,Wrong item delivered
2163,3083,3.4,Hot and fresh delivery
2164,3090,2.0,Packaging was poor
2165,3091,3.9,Delivery was late
2166,3092,3.5,Delivery was late
2167,3093,2.8,Food was cold
2168,3095,2.9,Will order again
2169,3096,2.6,Will order again
2170,3097,1.7,Wrong item delivered
2171,3099,1.8,Average experience
2172,3101,3.0,Amazing taste
2173,3102,2.3,Amazing taste
2174,3103,2.1,Delivery was late
2175,3108,4.3,Packaging was poor
2176,3109,1.8,Will order again
2177,3110,4.7,Great food!
2178,3112,3.1,Will order again
2179,3115,1.2,Amazing taste
2180,3117,3.0,Wrong item delivered
2181,3118,2.0,Best biryani ever
2182,3121,1.3,Packaging was poor
2183,3122,1.4,Amazing taste
2184,3123,4.1,Will order again
2185,3124,4.6,Average experience
2186,3125,1.8,Will order again
2187,3127,3.2,Quick delivery
2188,3129,3.8,Amazing taste
2189,3131,2.3,Delivery was late
2190,3132,3.1,Best biryani ever
2191,3136,4.9,Delivery was late
2192,3137,4.0,Food was cold
2193,3138,2.1,Quick delivery
2194,3139,1.8,Delivery was late
2195,3142,3.9,Average experience
2196,3144,2.5,Quick delivery
2197,3145,1.1,Food was cold
2198,3146,4.6,Best biryani ever
2199,3147,4.9,Great food!
2200,3148,3.4,Hot and fresh delivery
2201,3152,4.1,Hot and fresh delivery
2202,3153,1.7,Packaging was poor
2203,3154,2.5,Average experience
2204,3155,3.5,Average experience
2205,3158,1.9,Will order again
2206,3160,4.0,Average experience
2207,3164,3.1,Best biryani ever
2208,3165,3.1,Hot and fresh delivery
2209,3167,4.1,Delivery was late
2210,3168,3.3,Will order again
2211,3169,4.6,Excellent service
2212,3170,1.8,Amazing taste
2213,3171,1.5,Delivery was late
2214,3172,1.4,Best biryani ever
2215,3173,4.4,Excellent service
2216,3177,4.6,Food was cold
2217,3179,5.0,Great food!
2218,3180,2.1,Amazing taste
2219,3181,2.1,Amazing taste
2220,3183,1.0,Average experience
2221,3184,4.5,Delivery was late
2222,3185,4.4,Quick delivery
2223,3186,1.5,Excellent service
2224,3187,2.3,Will order again
2225,3188,4.6,Will order again
2226,3191,4.7,Average experience
2227,3192,4.4,Quick delivery
2228,3193,2.4,Delivery was late
2229,3194,1.5,Wrong item delivered
2230,3196,1.8,Packaging was poor
2231,3197,2.0,Delivery was late
2232,3199,3.3,Will order again
2233,3200,4.7,Food was cold
2234,3201,1.9,Packaging was poor
2235,3203,3.4,Packaging was poor
2236,3205,2.9,Hot and fresh delivery
2237,3206,3.4,Average experience
2238,3207,4.1,Average experience
2239,3208,3.9,Will order again
2240,3213,1.4,Average experience
2241,3215,4.3,Will order again
2242,3221,2.4,Amazing taste
2243,3222,3.8,Excellent service
2244,3224,2.2,Delivery was late
2245,3226,1.0,Wrong item delivered
2246,3228,2.6,Great food!
2247,3229,1.1,Amazing taste
2248,3230,1.3,Delivery was late
2249,3235,4.2,Food was cold
2250,3236,2.7,Excellent service
2251,3237,1.1,Will order again
2252,3238,4.3,Delivery was late
2253,3239,1.0,Excellent service
2254,3240,4.0,Delivery was late
2255,3242,1.4,Average experience
2256,3244,2.1,Delivery was late
2257,3246,3.7,Quick delivery
2258,3248,3.0,Hot and fresh delivery
2259,3249,5.0,Wrong item delivered
2260,3252,2.0,Average experience
2261,3253,2.8,Delivery was late
2262,3256,1.2,Delivery was late
2263,3257,3.9,Will order again
2264,3258,1.2,Food was cold
2265,3259,1.0,Hot and fresh delivery
2266,3260,2.3,Average experience
2267,3261,1.9,Great food!
2268,3262,2.6,Excellent service
2269,3263,4.4,Packaging was poor
2270,3266,2.5,Delivery was late
2271,3267,3.3,Delivery was late
2272,3268,1.9,Quick delivery
2273,3269,1.5,Best biryani ever
2274,3270,1.5,Will order again
2275,3271,5.0,Packaging was poor
2276,3272,1.2,Hot and fresh delivery
2277,3273,1.1,Average experience
2278,3274,3.5,Quick delivery
2279,3275,3.9,Best biryani ever
2280,3276,3.8,Will order again
2281,3277,3.3,Quick delivery
2282,3278,2.2,Quick delivery
2283,3279,3.9,Amazing taste
2284,3280,2.3,Hot and fresh delivery
2285,3281,4.1,Amazing taste
2286,3284,3.0,Amazing taste
2287,3287,3.5,Packaging was poor
2288,3291,1.3,Great food!
2289,3292,1.2,Quick delivery
2290,3293,2.4,Delivery was late
2291,3295,2.3,Excellent service
2292,3296,4.0,Amazing taste
2293,3297,1.9,Will order again
2294,3298,2.3,Hot and fresh delivery
2295,3299,3.9,Quick delivery
2296,3301,3.2,Will order again
2297,3302,3.5,Best biryani ever
2298,3303,2.0,Food was cold
2299,3304,1.1,Average experience
2300,3306,3.1,Delivery was late
2301,3308,1.3,Quick delivery
2302,3311,4.6,Packaging was poor
2303,3313,4.5,Delivery was late
2304,3314,3.5,Packaging was poor
2305,3317,1.3,Great food!
2306,3318,2.5,Great food!
2307,3319,2.1,Food was cold
2308,3320,4.1,Packaging was poor
2309,3321,3.6,Average experience
2310,3322,2.7,Hot and fresh delivery
2311,3323,1.5,Packaging was poor
2312,3324,2.2,Food was cold
2313,3325,4.1,Quick delivery
2314,3326,4.5,Delivery was late
2315,3327,2.1,Will order again
2316,3328,1.1,Average experience
2317,3329,2.9,Delivery was late
2318,3331,4.5,Quick delivery
2319,3333,2.1,Wrong item delivered
2320,3337,3.8,Wrong item delivered
2321,3339,4.4,Best biryani ever
2322,3341,2.8,Hot and fresh delivery
2323,3343,4.4,Amazing taste
2324,3344,2.8,Packaging was poor
2325,3345,1.0,Amazing taste
2326,3347,3.0,Average experience
2327,3348,2.1,Amazing taste
2328,3349,3.6,Food was cold
2329,3350,1.3,Hot and fresh delivery
2330,3353,4.1,Average experience
2331,3355,3.1,Food was cold
2332,3356,2.7,Best biryani ever
2333,3357,3.0,Quick delivery
2334,3358,3.6,Amazing taste
2335,3360,3.9,Excellent service
2336,3361,3.5,Average experience
2337,3362,3.6,Great food!
2338,3363,2.3,Delivery was late
2339,3364,2.9,Delivery was late
2340,3365,4.1,Packaging was poor
2341,3366,2.9,Best biryani ever
2342,3367,4.4,Excellent service
2343,3368,1.6,Food was cold
2344,3369,2.7,Food was cold
2345,3370,3.1,Amazing taste
2346,3371,1.7,Best biryani ever
2347,3373,4.1,Excellent service
2348,3374,3.2,Best biryani ever
2349,3376,4.8,Best biryani ever
2350,3377,2.1,Great food!
2351,3380,4.8,Will order again
2352,3381,1.7,Best biryani ever
2353,3382,2.3,Excellent service
2354,3383,3.3,Excellent service
2355,3384,1.5,Quick delivery
2356,3385,2.2,Wrong item delivered
2357,3386,1.9,Will order again
2358,3387,2.8,Quick delivery
2359,3388,2.3,Excellent service
2360,3389,4.4,Great food!
2361,3390,3.1,Will order again
2362,3391,3.7,Great food!
2363,3392,2.9,Wrong item delivered
2364,3393,4.4,Hot and fresh delivery
2365,3394,4.0,Average experience
2366,3395,4.0,Food was cold
2367,3396,1.3,Delivery was late
2368,3397,2.7,Delivery was late
2369,3398,3.8,Excellent service
2370,3399,2.2,Quick delivery
2371,3401,1.1,Food was cold
2372,3403,2.7,Food was cold
2373,3404,2.7,Hot and fresh delivery
2374,3405,1.6,Hot and fresh delivery
2375,3409,1.4,Quick delivery
2376,3410,2.8,Packaging was poor
2377,3411,3.8,Amazing taste
2378,3415,3.3,Average experience
2379,3416,2.4,Packaging was poor
2380,3417,4.2,Best biryani ever
2381,3418,1.6,Delivery was late
2382,3419,4.2,Best biryani ever
2383,3420,4.5,Wrong item delivered
2384,3421,1.8,Wrong item delivered
2385,3422,3.4,Food was cold
2386,3424,3.0,Will order again
2387,3426,1.9,Packaging was poor
2388,3427,1.7,Delivery was late
2389,3428,1.9,Packaging was poor
2390,3430,3.1,Will order again
2391,3431,1.7,Hot and fresh delivery
2392,3433,4.3,Great food!
2393,3434,1.9,Hot and fresh delivery
2394,3436,2.3,Great food!
2395,3437,4.6,Amazing taste
2396,3438,4.2,Hot and fresh delivery
2397,3439,2.5,Great food!
2398,3440,1.4,Delivery was late
2399,3442,2.6,Food was cold
2400,3443,1.6,Great food!
2401,3444,1.0,Amazing taste
2402,3445,3.7,Excellent service
2403,3449,1.4,Wrong item delivered
2404,3450,3.6,Best biryani ever
2405,3451,4.9,Wrong item delivered
2406,3452,1.9,Wrong item delivered
2407,3453,2.5,Quick delivery
2408,3454,1.2,Food was cold
2409,3455,1.8,Excellent service
2410,3456,2.5,Quick delivery
2411,3459,3.9,Delivery was late
2412,3461,4.8,Excellent service
2413,3463,1.2,Excellent service
2414,3464,1.5,Great food!
2415,3465,1.6,Wrong item delivered
2416,3468,3.4,Hot and fresh delivery
2417,3469,4.3,Wrong item delivered
2418,3470,2.0,Best biryani ever
2419,3471,2.2,Excellent service
2420,3473,1.4,Average experience
2421,3474,4.3,Delivery was late
2422,3475,3.6,Packaging was poor
2423,3476,1.5,Food was cold
2424,3477,1.5,Hot and fresh delivery
2425,3479,3.6,Amazing taste
2426,3480,1.4,Packaging was poor
2427,3481,3.5,Excellent service
2428,3483,2.8,Will order again
2429,3484,2.4,Best biryani ever
2430,3485,2.4,Wrong item delivered
2431,3486,4.3,Packaging was poor
2432,3488,2.0,Excellent service
2433,3489,4.3,Amazing taste
2434,3490,1.7,Amazing taste
2435,3491,3.8,Average experience
2436,3492,2.4,Packaging was poor
2437,3493,2.9,Excellent service
2438,3496,2.2,Wrong item delivered
2439,3497,1.7,Hot and fresh delivery
2440,3498,3.5,Best biryani ever
2441,3499,1.4,Average experience
2442,3500,2.3,Hot and fresh delivery
2443,3501,3.2,Excellent service
2444,3502,3.1,Average experience
2445,3503,1.2,Will order again
2446,3504,1.5,Packaging was poor
2447,3506,3.2,Excellent service
2448,3508,1.6,Amazing taste
2449,3509,4.3,Food was cold
2450,3511,1.3,Average experience
2451,3514,1.5,Hot and fresh delivery
2452,3517,1.9,Hot and fresh delivery
2453,3518,3.1,Hot and fresh delivery
2454,3519,2.2,Best biryani ever
2455,3520,4.9,Delivery was late
2456,3521,3.7,Hot and fresh delivery
2457,3522,2.6,Excellent service
2458,3524,2.6,Best biryani ever
2459,3525,4.3,Wrong item delivered
2460,3526,1.3,Amazing taste
2461,3527,1.1,Quick delivery
2462,3528,2.7,Will order again
2463,3529,3.5,Amazing taste
2464,3530,1.5,Great food!
2465,3532,4.4,Packaging was poor
2466,3533,2.5,Excellent service
2467,3534,3.3,Packaging was poor
2468,3535,2.5,Food was cold
2469,3537,4.9,Hot and fresh delivery
2470,3538,2.0,Wrong item delivered
2471,3540,3.8,Excellent service
2472,3541,1.5,Wrong item delivered
2473,3542,3.0,Quick delivery
2474,3543,3.7,Best biryani ever
2475,3544,1.5,Packaging was poor
2476,3546,3.5,Quick delivery
2477,3552,3.8,Food was cold
2478,3554,3.2,Hot and fresh delivery
2479,3555,2.2,Will order again
2480,3556,3.3,Average experience
2481,3557,2.4,Best biryani ever
2482,3558,2.0,Amazing taste
2483,3559,2.9,Food was cold
2484,3560,2.5,Packaging was poor
2485,3561,3.3,Excellent service
2486,3562,3.0,Will order again
2487,3563,2.7,Delivery was late
2488,3564,1.5,Quick delivery
2489,3565,1.8,Quick delivery
2490,3566,2.9,Delivery was late
2491,3568,4.4,Quick delivery
2492,3569,4.6,Quick delivery
2493,3570,3.0,Will order again
2494,3572,2.5,Quick delivery
2495,3573,1.0,Amazing taste
2496,3575,3.8,Hot and fresh delivery
2497,3578,4.7,Great food!
2498,3580,4.6,Hot and fresh delivery
2499,3581,2.8,Excellent service
2500,3584,4.6,Best biryani ever
2501,3585,2.1,Delivery was late
